,date,Institution_Total,Short Sale/Margin Purchase Ratio,Open,High,Low,Close,Volume,MA5,MA10,MA20,MA60,RSI
20130326,20130326,-740096046,0.048449292006995985,7873.700195,7876.680176000001,7845.560059,7856.359863,1850200.0,7823.713964799998,7864.313964899991,7907.303955150007,7823.4986852666725,47.618026380681066
20130327,20130327,914528948,0.046638364435109776,7872.75,7894.259765999999,7857.319823999999,7894.120117,1851200.0,7842.932031199998,7854.174999999991,7907.964965900008,7829.73518428334,51.37947970401099
20130328,20130328,-1825278833,0.04549194140420269,7905.709961,7905.709961,7844.839844,7866.879883,1813200.0,7853.940038999998,7845.687011699991,7906.409961050007,7835.180849000006,48.66461778059933
20130329,20130329,3725429588,0.04466856832631804,7904.5,7931.700195,7883.810059,7918.609863,1594000.0,7878.417968599997,7844.798974599992,7904.108960050007,7841.565679716672,53.67103253301247
20130401,20130401,2735328608,0.041808491755227696,7934.25,7937.72998,7896.569823999999,7899.240234000001,1560000.0,7887.041991999999,7853.589013599992,7905.703979550007,7845.943519883339,51.64025621909606
20130402,20130402,3159329605,0.03905790818968867,7897.160156,7924.459961,7879.549805,7913.180176000001,1638000.0,7898.406054599999,7861.0600096999915,7904.727490300007,7850.593357133339,53.0180293651426
20130403,20130403,3952398807,0.035018489735964685,7949.120117,7954.149901999999,7913.77002,7942.350098000001,1919600.0,7908.0520508,7875.49204099999,7904.330004950008,7855.492356166672,55.85241942822242
20130408,20130408,-6897623240,0.027846241378650466,7831.220215,7843.100098000001,7747.470215,7752.790039,2561600.0,7885.234082,7869.58706049999,7893.944018600008,7856.380523483339,39.27167397435719
20130409,20130409,-7222712603,0.026452916214751945,7766.620117,7781.129883,7714.930176000001,7728.540039,1888800.0,7847.2201172000005,7862.819042899991,7879.614013700008,7855.535853883339,37.728615032452254
20130410,20130410,-4327187821,0.025542521625843008,7772.950195,7772.950195,7739.990234000001,7752.799805,1736400.0,7817.9320314,7852.487011699991,7865.317993200008,7854.135186566672,40.25759478926846
20130411,20130411,2039701708,0.02409117859058239,7788.580078,7857.97998,7788.580078,7857.97998,1842000.0,7806.8919922000005,7852.649023399991,7858.481494150008,7855.001682333339,49.78034731020903
20130412,20130412,-3061535970,0.0190501435704218,7861.120117,7864.859863,7810.540039,7821.629883,1677600.0,7782.7479492,7845.399999999991,7849.787500000008,7856.110682983339,46.992525878573645
20130415,20130415,-5853264459,0.01806115128685251,7815.319823999999,7835.120117,7753.240234000001,7763.529785,1634200.0,7784.8958984,7835.064990199991,7840.3760009500065,7856.808510133339,42.86087135230876
20130416,20130416,-1348021651,0.017929195416533723,7690.910156,7801.049805,7688.620117,7801.049805,1548000.0,7799.397851600001,7823.3089843999915,7834.053979500006,7857.848671266673,46.15336295191808
20130417,20130417,-2218117930,0.018722931428991448,7822.810059,7822.810059,7791.529785,7809.069823999999,1906600.0,7810.651855400001,7814.291943399992,7833.940478500006,7857.805832716672,46.85825705268885
20130418,20130418,-914124622,0.019513819734996222,7781.47998,7826.129883,7757.330078,7791.350098000001,1784600.0,7797.325879000001,7802.108935599992,7831.584472650005,7857.342502650006,45.44280010851763
20130419,20130419,9362688728,0.01849769708826601,7868.899901999999,7933.720215,7862.919922,7930.799805,2033800.0,7819.159863400001,7800.953906299993,7838.222973650006,7859.122995816674,56.563062160098696
20130422,20130422,4157264120,0.018314617459452082,7976.100098000001,7996.549805,7950.009765999999,7970.379883,1947200.0,7860.529883000001,7822.712890699993,7846.149975600005,7862.545660200007,59.11058214557783
20130423,20130423,-3801358882,0.019118665900792524,7955.919922,7968.790039,7913.600098000001,7942.77002,1876400.0,7888.873926000002,7844.135888799993,7853.477465850005,7866.584657600007,56.616153705832964
20130424,20130424,5547052088,0.021505278237370654,7977.399901999999,8025.450195,7968.279785,8023.709961,2412000.0,7931.801953400002,7871.226904399993,7861.8569580500025,7873.369154666673,61.71651139505595
20130425,20130425,4598298346,0.022016082302256018,8015.379883,8026.459961,7994.189941,8021.75,1941400.0,7977.881933800001,7887.603906399992,7870.126464900003,7878.18381938334,61.527880092735835
20130426,20130426,3947723950,0.023226400123416535,8034.470215,8081.370117,8020.470215,8022.060059,2227800.0,7996.133984600002,7907.6469239999915,7876.523462000003,7883.1361550000065,61.54790239557505
20130429,20130429,10355277640,0.02458822377846395,8043.709961,8046.220215,8014.27002,8029.740234000001,1796200.0,8008.006054800001,7934.267968899991,7884.666479550004,7887.64682393334,62.07441844559699
20130430,20130430,11729457622,0.02550409306333477,8065.919922,8115.589844,8065.919922,8093.660156,2283200.0,8038.184082000002,7963.529003999991,7893.418994200004,7893.471490266674,66.22013233109963
20130502,20130502,8284258817,0.026283738993176986,8111.430176000001,8139.490234000001,8095.700195,8128.509765999999,2151000.0,8059.144043000002,7995.47299819999,7904.882470800005,7900.68014913334,68.2574346029114
20130503,20130503,3395587523,0.029100512302582728,8157.509765999999,8175.330078,8121.069823999999,8135.029785,2032400.0,8081.800000000001,8029.840966899991,7915.974951250004,7908.387644250006,68.63852640702723
20130506,20130506,3791533886,0.02987869259184523,8188.47998,8197.519531,8153.959961,8169.049805,1971000.0,8111.197949200001,8053.665966899991,7927.309936600004,7915.960642300007,70.62051927726854
20130507,20130507,5148174969,0.03022955234178351,8177.580078,8181.799805,8145.100098000001,8163.060059,1872600.0,8137.861914200001,8072.93398449999,7947.823437600004,7921.978309950006,69.78429675899187
20130508,20130508,15177968040,0.03171698903960201,8177.939941,8284.089844,8177.939941,8267.089844,2467800.0,8172.547851800002,8105.365966899992,7974.750927850003,7929.213474350006,75.26293991048846
20130509,20130509,6993870462,0.03206663339739794,8314.370117,8322.69043,8279.459961,8285.889648,2414000.0,8204.023828200003,8131.583935599991,8001.405420000005,7936.477968150007,76.10609552139556
20130510,20130510,5039657571,0.03280995754303477,8284.379883,8297.330078,8258.620117,8280.259766,2270000.0,8233.069824400003,8157.434912199991,8022.519409300005,7943.549460666673,75.2786071874538
20130513,20130513,2024356536,0.033172123720062015,8285.450195,8296.540039,8230.650391,8248.320313,1958400.0,8248.923926000003,8180.060937599992,8043.853930800005,7948.968796616673,70.58944686212038
20130514,20130514,5509510878,0.03434903970011353,8272.200195,8295.410156,8233.980469,8251.820313,1960600.0,8266.675976800001,8202.268945499993,8068.268457200005,7955.050136150006,70.8040673184399
20130515,20130515,4800576522,0.035069807897903156,8264.099609,8320.320313,8251.509766,8318.589844,2302600.0,8276.975976800002,8224.761914299994,8094.145459150006,7961.915801850007,74.61049147012
20130516,20130516,10632891014,0.03600273369051184,8362.490234,8414.879883,8346.450195,8390.049805,3446200.0,8297.808008200003,8250.915918199993,8123.194458200005,7969.35780218334,77.92729348143324
20130517,20130517,2536864013,0.0353195105836526,8377.259766,8402.339844,8356.790039,8368.19043,2547200.0,8315.394141000002,8274.231982699992,8152.036474800005,7976.146311300007,74.71203800778298
20130520,20130520,3195078831,0.036051821424836775,8364.950195,8385.679688,8347.330078,8377.049805,2114400.0,8341.140039400003,8295.031982699993,8174.348974800005,7981.94547308334,75.15937866931786
20130521,20130521,1814794657,0.03612504950341712,8381.360352,8420.679688,8361.959961,8383.049805,2660600.0,8367.385937800002,8317.030957299994,8194.982470900006,7989.038637150007,75.47579028307722
20130522,20130522,4028336886,0.03746911074377859,8414.05957,8439.150391,8376.209961,8398.839844,3031400.0,8383.435937800003,8330.205957299993,8217.785962100006,7996.557297633341,76.33026647299931
20130523,20130523,-12045887774,0.03399679642997989,8367.849609,8373.089844,8235.5,8237.830078,3340000.0,8352.991992400002,8325.400000299993,8228.491967950005,8000.739632266675,55.207291491521126
20130524,20130524,-6908061350,0.03349263578036434,8273.209961,8277.55957,8172.540039,8209.780273,2450400.0,8321.309961,8318.352050999993,8237.893481600007,8005.107967216675,52.48248892384242
20130527,20130527,179269426,0.034904937339321686,8218.879883,8280.099609,8210.320313,8280.099609,1894000.0,8301.9199218,8321.529980599993,8250.795459100005,8011.761295666675,58.06971235341158
20130528,20130528,-3816098528,0.035957482183526096,8289.150391,8303.709961,8261.540039,8263.049805,1988600.0,8277.9199218,8322.652929799991,8262.460937650005,8017.845792750009,56.339943494103785
20130529,20130529,3274741951,0.03717083783173452,8303.200195,8344.209961,8303.200195,8337.900391,2471400.0,8265.7320312,8324.583984499992,8274.672949400006,8024.066967883342,61.72960881945554
20130530,20130530,-13170531801,0.03587037309507316,8316.969727,8316.969727,8228.799805,8243.290039,2458800.0,8266.8240234,8309.908007899992,8280.411963050006,8030.332804466675,52.84900568168243
20130531,20130531,-6822980842,0.03395517863283314,8318.769531,8334.44043,8237.080078,8254.799805,3586800.0,8275.827929800002,8298.568945399991,8286.400464050006,8035.700968533342,53.72125971405519
20130603,20130603,-7233000280,0.03387264003818598,8177.970215,8225.790039,8149.450195,8201.019531,2142200.0,8260.0119142,8280.96591799999,8287.998950350007,8039.879630633342,49.14633003740036
20130604,20130604,-4498724363,0.03408336058036353,8243.219727,8250.169922,8180.390137,8191.220215,2192000.0,8245.6459962,8261.782958999991,8289.406958150006,8043.724804783342,48.33855700143369
20130605,20130605,-5639931443,0.033855057679108846,8195.519531,8216.30957,8161.100098000001,8181.910156,2282800.0,8214.447949200001,8240.089990199991,8285.147973750007,8046.504305100008,47.53910822202111
20130606,20130606,-13003415637,0.032922750893781536,8135.560059,8162.25,8088.310059,8096.140137,2347800.0,8185.017968800002,8225.92099609999,8275.660498200006,8047.461303800009,40.83823127462043
20130607,20130607,-7575496712,0.03198545333210277,8113.950195,8146.779785,8071.97998,8095.200195,2536400.0,8153.098046800001,8214.46298829999,8266.407519650007,8049.136141033342,40.7704084446069
20130610,20130610,880181767,0.03263215705890063,8161.509765999999,8190.870117,8142.709961,8160.549805,1703000.0,8145.004101600001,8202.50800789999,8262.018994250006,8051.886808350009,47.32090088860465
20130611,20130611,-4708540550,0.03271679612322112,8178.950195,8178.950195,8116.149901999999,8116.149901999999,1809000.0,8129.990039000001,8187.8180175999905,8255.235473700006,8054.626643950009,43.77833333541687
20130613,20130613,-19777621380,0.031044235598665083,8041.5,8057.330078,7951.660156,7951.660156,2286800.0,8083.940039000001,8149.19399409999,8236.888989300005,8055.029475983342,33.70986083672036
20130614,20130614,-7410457701,0.030320910080285476,7978.75,7989.189941,7912.370117,7937.740234000001,2085600.0,8052.2600584,8118.63901359999,8214.273510750007,8057.136149150009,33.01781423667432
20130617,20130617,-4911373612,0.030584647989820368,7953.649901999999,7999.430176000001,7940.720215,7992.890137,1509200.0,8031.7980468,8092.448046799989,8195.508496100007,8059.7098145166765,38.412470729030865
20130618,20130618,-4348746201,0.030117991823491654,7994.810059,8024.950195,7955.740234000001,8011.02002,1719200.0,8001.8920898,8073.448095699989,8177.207006850008,8063.259651766676,40.11982052062068
20130619,20130619,-4663176034,0.030751963113164624,8033.319823999999,8056.189941,8005.569823999999,8007.390137,1797800.0,7980.140136800001,8055.0650878999895,8158.4240234500085,8066.5188233166755,39.881433397729054
20130620,20130620,-10721085356,0.03121063685835322,7952.359863,7962.759765999999,7890.930176000001,7898.910156,2156200.0,7969.5901368,8026.765087899989,8133.427539050009,8068.230322333343,33.479088167474984
20130621,20130621,-18729794304,0.027154491403154245,7778.839844,7815.790039,7739.089844,7793.310059,3274800.0,7940.7041018,7996.48208009999,8111.201538100009,8067.183488033343,28.656398301746766
20130624,20130624,-18537266612,0.026841142441385166,7788.450195,7815.100098000001,7744.490234000001,7758.029785,2153600.0,7893.7320314,7962.76503909999,8088.614013700008,8065.544653400009,27.24436568099039
20130625,20130625,-10965674157,0.024946175991054895,7750.339844,7792.27002,7663.22998,7663.22998,2368000.0,7824.1740234,7913.03305659999,8057.770532250009,8061.696484450009,23.844433104847923
20130626,20130626,-3190614543,0.02662217340192517,7789.339844,7821.140137,7742.200195,7784.799805,2405200.0,7779.655957,7879.89804689999,8033.858032250008,8060.32848315001,35.03992439427416
20130627,20130627,710473293,0.02747650731102092,7841.319823999999,7884.129883,7834.330078,7883.899901999999,2369400.0,7776.653906199999,7873.12202149999,8011.158007800009,8059.749983800009,42.46508646056547
20130628,20130628,5126587611,0.02810062607467027,7928.540039,8062.209961,7891.060059,8062.209961,2251800.0,7830.433886599999,7885.568994199991,8002.104003900009,8062.466145916676,52.8975988649929
20130701,20130701,-2460961726,0.027791944892381702,8011.950195,8063.470215,7974.149901999999,8036.0,2063400.0,7886.027929599999,7889.879980499992,7991.164013650009,8064.513142983343,51.42162569802535
20130702,20130702,-6808275130,0.026851116865072328,8061.839844,8064.120117,8012.790039,8015.859863,1986800.0,7956.5539062,7890.363964799993,7981.906030250009,8065.738305733342,50.26109879896603
20130703,20130703,-7061301539,0.028622075352064007,7991.529785,7995.299805,7899.080078,7911.419922,2276800.0,7981.877929599999,7880.766943299993,7967.916015600009,8068.382137116675,44.63538569040296
20130704,20130704,-3543584797,0.02967298861515399,7919.259765999999,7927.080078,7877.060059,7893.720215,1796800.0,7983.8419922,7880.247949199993,7953.506518550009,8071.135140050009,43.74181978071967
20130705,20130705,7476632307,0.030832015036775143,7932.299805,8018.930176000001,7926.350098000001,8001.819823999999,1885000.0,7971.7639647999995,7901.098925699994,7948.7905029000085,8075.285473700008,50.28751130220651
20130708,20130708,-8184786879,0.031639457767876814,7980.109863,7992.160156,7885.0,7886.339844,1742000.0,7941.8319336,7913.929931599993,7938.347485350008,8075.758138100008,44.35088869765435
20130709,20130709,6044395885,0.03266926139727989,7891.529785,7975.640137,7891.370117,7971.180176000001,1739400.0,7932.895996200001,7944.724951199993,7928.879003900009,8078.250642983342,49.10465375638412
20130710,20130710,6785542633,0.03168874018563524,7974.990234000001,8057.919922,7974.990234000001,8011.689941,2279800.0,7952.95,7967.413964799993,7923.656005850008,8082.386645583342,51.24621201418185
20130711,20130711,22666709939,0.03170004522549673,8080.970215,8179.540039,8080.970215,8179.540039,2724800.0,8010.1139648,7996.977978499992,7935.050000000008,8088.694816150008,58.95309544486611
20130712,20130712,12551661250,0.031548117679882165,8187.859863,8220.490234,8169.919922,8220.490234,2277800.0,8053.8480468,8012.806005799992,7949.187500000009,8095.5518229833415,60.589900709383514
20130715,20130715,12493312348,0.030554012244640123,8178.259765999999,8254.679688,8175.549805,8254.679688,2128200.0,8127.5160156,8034.673974599992,7962.276977550008,8103.273982816675,61.9540015059472
20130716,20130716,8650946835,0.029956533365501296,8243.620117,8260.110352,8222.169922,8260.110352,2449000.0,8185.302050799999,8059.099023499992,7974.731494150008,8108.762491933341,62.177940415712804
20130717,20130717,7587761401,0.029977521153553444,8239.099609,8260.25,8208.709961,8258.950195,2677400.0,8234.7541016,8093.852050799991,7987.309497050008,8113.571997133341,62.09385557321265
20130718,20130718,5317396027,0.03258182714958579,8238.280273,8265.700195,8181.990234000001,8194.879883,2557800.0,8237.8220704,8123.968017599992,8002.1079834000075,8117.773828183341,57.47154608227273
20130719,20130719,-4163539977,0.029549921515563495,8117.939941,8139.810059,8046.700195,8062.029785,2541200.0,8206.129980599999,8129.989013699992,8015.5439697000065,8118.412491916674,49.279920143312324
20130722,20130722,2726138698,0.03004282855008258,8092.029785,8137.370117,8092.029785,8105.450195,1948400.0,8176.284081999998,8151.900048799992,8032.914990200008,8119.807495166674,51.70292766218702
20130723,20130723,15262231062,0.030378936427067234,8152.720215,8220.889648,8145.089844,8214.650391,2607200.0,8167.192089799998,8176.247070299993,8060.486010750008,8123.01733403334,57.23601113623461
20130724,20130724,3947234747,0.03080310299732518,8222.849609,8233.099609,8172.22998,8196.19043,2210200.0,8154.640136799999,8194.697119199993,8081.055542000007,8125.791503966673,56.066664735941565
20130725,20130725,2165737472,0.03111233684678143,8173.189941,8203.490234,8140.410156,8163.580078,2044600.0,8148.380175799999,8193.101123099992,8095.039550800007,8126.956836000008,53.96903948113984
20130726,20130726,3044866975,0.030873475956966528,8188.359863,8222.820313,8135.72998,8149.399901999999,1833800.0,8165.854199199998,8185.9920898999935,8099.399047850008,8127.305004933341,53.03978270750138
20130729,20130729,991078678,0.03009966213052932,8146.140137,8163.890137,8074.290039,8084.5,1566000.0,8161.664160199999,8168.974121099993,8101.824047850008,8126.462841850007,48.89059156532811
20130730,20130730,8481046067,0.03118887791671752,8113.169922,8176.740234000001,8112.910156,8163.549805,1789200.0,8151.444042999999,8159.318066399993,8109.208544950008,8126.371175183341,53.647018453821296
20130731,20130731,2102645169,0.032145281085584676,8163.439941,8170.569823999999,8107.600098000001,8107.939941,2083500.0,8133.793945199997,8144.2170409999935,8119.034545900007,8125.4525065500075,50.113780772363015
20130801,20130801,-1160675586,0.03186430954383092,8110.72998,8113.399901999999,8056.220215,8056.220215,2017200.0,8112.321972599998,8130.351074199993,8127.159545900007,8121.938012733341,47.012576441841325
20130802,20130802,-936453309,0.03281050623043753,8114.509765999999,8162.910156,8087.100098000001,8099.879883,2267000.0,8102.417968799999,8134.1360839999925,8132.062548850006,8118.83784998334,49.83475844210855
20130805,20130805,2375727979,0.03222166126899957,8104.200195,8143.439941,8075.990234000001,8138.629883,1870100.0,8113.2439454,8137.4540527999925,8144.677050800006,8116.47735193334,52.264870396963225
20130806,20130806,-8583310211,0.032305010939694435,8129.850098000001,8129.850098000001,8028.930176000001,8038.910156,2093500.0,8088.316015599999,8119.880029299992,8148.0635498000065,8112.987182650007,46.07875310681856
20130807,20130807,-8365759319,0.03231162749441885,7993.569823999999,7993.569823999999,7921.290039,7921.290039,2091200.0,8050.9860352000005,8092.389990199992,8143.543554700007,8107.478344750007,40.05640986918621
20130808,20130808,-12192190828,0.03356298928976594,7910.200195,7932.350098000001,7894.180176000001,7907.669922,1950400.0,8021.2759766,8066.798974599992,8129.950048850007,8100.62967938334,39.414018909205026
20130809,20130809,-8642446552,0.03316958445268679,7955.0,7955.0,7853.970215,7856.140137,2009000.0,7972.528027400001,8037.472998099991,8111.732544000008,8091.731184916673,36.99660275231466
20130812,20130812,-364354773,0.03410841781835028,7878.220215,7908.680176000001,7862.040039,7903.379883,1668000.0,7925.4780274,8019.360986399991,8094.167553750007,8083.984342466672,40.593816612685096
20130813,20130813,6756915389,0.03522407401100034,7935.790039,7986.27002,7935.790039,7986.27002,1916200.0,7914.950000200001,8001.633007899991,8080.475537150007,8077.471346050005,46.37900067069577
20130814,20130814,-4860229869,0.034612510046384604,7978.740234000001,7981.560059,7926.22998,7951.330078,2004300.0,7920.958008000001,7985.97202159999,8065.094531300007,8070.276017266672,44.41553015034078
20130815,20130815,-9241423538,0.03517099243898744,7903.009765999999,7916.02002,7850.27002,7887.259765999999,2166600.0,7916.875976800002,7969.075976699991,8049.713525450007,8061.749682633338,40.98874437408042
20130816,20130816,-490210042,0.03600326428364009,7854.680176000001,7949.430176000001,7850.490234000001,7925.0,2037700.0,7930.647949400001,7951.5879883999905,8042.862036200007,8056.535848000004,43.74213473079303
20130819,20130819,-5923125662,0.03630173291763219,7937.450195,7944.740234000001,7888.870117,7900.209961,1804300.0,7930.013965000001,7927.74599619999,8032.600024500006,8051.376342800005,42.34452005889508
20130820,20130820,-3586206390,0.03584501604232494,7896.379883,7924.52002,7829.779785,7832.649901999999,2051400.0,7899.289941400001,7907.119970799991,8013.500000050006,8043.918847683337,38.714120939709076
20130822,20130822,-12008223360,0.03589535292340819,7779.439941,7825.560059,7737.330078,7814.379883,2255900.0,7871.899902400002,7896.428955199992,7994.4094727000065,8036.4410156500035,37.77103831366308
20130823,20130823,2829429547,0.03696492903391808,7863.72998,7895.129883,7845.919922,7873.310059,1946600.0,7869.109961000002,7892.992968899991,7979.8959717500065,8028.697843450003,42.62592874284997
20130826,20130826,2412943506,0.03730097835922083,7906.52002,7913.740234000001,7874.049805,7894.970215,1564000.0,7863.1040040000025,7896.875976699991,7967.174487400007,8022.892513050003,44.34463799671347
20130827,20130827,-791934398,0.03715659079648437,7875.930176000001,7895.22998,7820.839844,7820.839844,1852400.0,7847.229980600003,7888.6219727999905,7953.991479600007,8015.6598470333365,39.93539523503398
20130828,20130828,-537717507,0.03477720103196029,7776.870117,7834.109863,7761.759765999999,7824.540039,1666200.0,7845.608008000003,7872.448974699992,7937.0409913000085,8009.385188833336,40.254725132765955
20130829,20130829,5183802266,0.03577357273296239,7841.990234000001,7931.049805,7841.990234000001,7917.660156,1754200.0,7866.264062600002,7869.081982499991,7927.527002050008,8004.82585451667,47.77907684340642
20130830,20130830,6219457114,0.036260895868360885,7949.990234000001,8021.890137,7936.819823999999,8021.890137,2087800.0,7895.980078200002,7882.54501959999,7925.810498150009,8002.158854200004,54.66184575937263
20130902,20130902,4189976803,0.03651362287845073,8010.149901999999,8052.709961,7993.129883,8038.859863,1807200.0,7924.758007800001,7893.931005899991,7922.759497150009,8001.20418296667,55.685910305849916
20130903,20130903,7437273359,0.03754684966562551,8095.660156,8102.660156,8067.620117,8088.370117,2107400.0,7978.2640624000005,7912.74702149999,7920.24650885001,8001.090348333337,58.622433581226765
20130904,20130904,4445516264,0.038522253102181735,8066.669922,8094.120117,8041.490234000001,8083.439941,2034100.0,8030.0440428,7937.826025399991,7922.47299810001,7999.805183933337,58.208784468003984
20130905,20130905,11439159850,0.03989744918449976,8109.240234000001,8169.100098000001,8107.220215,8169.100098000001,2419300.0,8080.332031200001,7973.29804689999,7934.863501050009,8000.687687200004,63.08291129612179
20130906,20130906,7091198899,0.03951196119724637,8180.529785,8182.560059,8155.5,8164.200195,2418400.0,8108.7940428,8002.38706049999,7947.69001470001,8004.230021183337,62.632916226248994
20130909,20130909,8998140773,0.03949749921786816,8176.470215,8192.110352,8117.870117,8192.110352,2156500.0,8139.4441406,8032.101074199991,7964.488525450009,8008.469523150004,64.19946881421816
20130910,20130910,10934343504,0.03969145055148544,8217.209961,8238.910156,8155.870117,8208.769531,2388600.0,8163.524023399999,8070.89404289999,7979.758007850009,8012.067513050003,65.13891660824152
20130911,20130911,7761908969,0.04019193040350169,8174.540039,8208.990234,8137.069823999999,8208.990234,2169100.0,8188.634082,8109.33906239999,7990.894018550009,8015.36701661667,65.15196331259315
20130912,20130912,8911805714,0.039958066627912764,8180.379883,8226.610352,8177.029785,8225.360352,2168200.0,8199.8861328,8140.109081999991,8004.595532250009,8018.999853533337,66.16348189234807
20130913,20130913,2724015860,0.03986132297121401,8210.150391,8228.669922,8162.140137,8168.200195,1606400.0,8200.6861328,8154.740087799992,8018.642553700009,8023.488020850003,59.652445968162695
20130914,20130914,695662794,0.03920927505693134,8169.41,8176.76,8142.48,8142.48,1874050.0,8190.760062399999,8165.102101499991,8029.516553700009,8029.307519866669,56.937294313400656
20130916,20130916,13528016503,0.03973693117653463,8189.609863,8255.339844,8189.609863,8255.339844,1894800.0,8200.074125,8181.799074199991,8047.273047850011,8037.596020850003,64.56000389225093
20130917,20130917,3571967994,0.04013090085738459,8241.030273,8249.780273,8218.94043,8249.780273,1632500.0,8208.2321328,8198.43310739999,8068.129566400011,8047.3718590666695,63.9593851792583
20130918,20130918,3346865111,0.0403911383485998,8248.179688,8263.049805,8209.179688,8209.179688,1853300.0,8204.996,8202.441066399992,8087.869556650012,8054.4448571166695,59.59876495248769
20130923,20130923,8693337401,0.04164528631475517,8226.799805,8293.030273,8221.339844,8292.830078,2274900.0,8229.921976599999,8215.304054699991,8108.845557600011,8061.260360050003,64.90736839226263
20130924,20130924,5723289449,0.042593350906111146,8295.5,8310.94043,8265.549805,8299.120117,2283200.0,8261.25,8226.005031199991,8129.053052700011,8065.2088626500035,65.27683483588447
20130925,20130925,4080105403,0.04339357857847164,8283.599609,8285.280273,8253.429688,8283.900391,2257100.0,8266.9621094,8233.51811719999,8152.206080050011,8069.340535833337,63.533815599261104
20130926,20130926,-2188759576,0.04289000859986285,8290.099609,8290.099609,8184.680176000001,8184.680176000001,2068800.0,8253.94209,8231.087111399991,8170.21308690001,8072.15420771667,53.503719774594586
20130927,20130927,7215914883,0.04468128188431321,8222.129883,8244.860352,8207.719727,8230.679688,2154900.0,8258.242090000003,8231.61904499999,8185.86406350001,8077.475203816671,56.90080937922328
20130930,20130930,-6103423186,0.04507355326102608,8174.859863,8204.400391,8137.109863,8173.870117,1885800.0,8234.450097800003,8232.18603719999,8193.46306250001,8082.144368850004,51.86133276317923
20131001,20131001,-1667878263,0.046255905585583436,8173.990234000001,8222.379883,8172.790039,8187.02002,2001300.0,8212.030078400003,8236.64003919999,8200.871070350011,8085.231038783338,52.90116406507136
20131002,20131002,463173483,0.04683473183085769,8215.959961,8228.80957,8204.339844,8216.519531,2471200.0,8198.5539064,8232.75800789999,8207.278541050011,8090.73403356667,55.23711565659648
20131003,20131003,19278916169,0.04656673285134719,8231.679688,8376.790039,8231.679688,8359.019531,3252800.0,8233.4217774,8243.68193369999,8221.05752055001,8097.19802281667,64.41773508409344
20131004,20131004,6256286573,0.04678891046769576,8345.820313,8376.05957,8336.610352,8364.549805,2566700.0,8260.195800800002,8259.21894539999,8230.83000590001,8103.079020550004,64.72014579664314
20131007,20131007,-291926763,0.048530626525307,8354.910156,8361.5,8323.790039,8333.660156,2777100.0,8292.153808600002,8263.30195319999,8239.30300395001,8105.647689166671,61.5723929681964
20131008,20131008,3283953238,0.04661049228835498,8340.330078,8375.650391,8311.589844,8375.650391,2581600.0,8329.879882800004,8270.95498059999,8248.48000590001,8108.233691783336,64.12658679525896
20131009,20131009,2024496388,0.04556837155204539,8352.25,8378.370117,8330.790039,8344.730469,2605200.0,8355.522070400004,8277.03798839999,8255.278052800011,8109.734538133337,60.91577358064264
20131011,20131011,2663313499,0.04526141330260205,8407.450195,8433.530273,8349.370117,8349.370117,2618600.0,8353.592187600003,8293.506982499992,8262.29704695001,8111.222200883337,61.22947030085138
20131014,20131014,1347253228,0.046056590738361894,8339.990234,8343.650391,8269.160156,8273.959961,2278900.0,8335.474218800004,8297.83500979999,8264.727027400013,8111.472363650004,53.68709936118431
20131015,20131015,7629677738,0.04743337643776435,8320.480469,8368.019531,8320.480469,8367.879883,2286900.0,8342.318164200004,8317.235986399992,8274.711011800011,8114.355696983338,60.25390832695873
20131016,20131016,886715748,0.04866169245263223,8384.030273,8384.030273,8332.179688,8332.179688,2017400.0,8333.624023600005,8331.751953199991,8284.195996200011,8118.858195366671,56.94844877338561
20131017,20131017,3130379547,0.05021755848573092,8390.879883,8415.160156,8364.889648,8374.679688,2263300.0,8339.613867400005,8347.567968899992,8290.16298840001,8123.345353583338,59.77736549513224
20131018,20131018,7998918634,0.05038981345676324,8416.330078,8441.19043,8390.320313,8441.19043,2315100.0,8357.977930000005,8355.785058799993,8299.73349625001,8127.121020900005,63.78765357100874
20131021,20131021,1479308855,0.04949791926000358,8456.679688,8459.299805,8400.05957,8419.320313,1980700.0,8387.050000400006,8361.262109599993,8310.24052750001,8130.839852283339,61.612364725655446
20131022,20131022,2813874372,0.048418743141468455,8407.620117,8425.30957,8376.269531,8418.269531,1945800.0,8397.127930000006,8369.723047099993,8316.51250015001,8135.084676500004,61.50383998933515
20131023,20131023,1334679861,0.04909440058240994,8419.799805,8438.950195,8380.150391,8393.620117,1912600.0,8409.416015800005,8371.520019699992,8321.23750015001,8139.155013416672,58.88364157230224
20131024,20131024,2815856554,0.04934525236794179,8364.450195,8413.719727,8346.519531,8413.719727,1662800.0,8417.224023600003,8378.418945499992,8327.72846695001,8144.642008866672,60.366369669898546
20131025,20131025,-4555832071,0.04825272648401973,8380.30957,8390.25,8322.150391,8346.620117,1962800.0,8398.309961000003,8378.143945499993,8335.82546400001,8147.693180733338,53.438239133710894
20131028,20131028,4237221834,0.04825290885605111,8365.429688,8414.80957,8348.419922,8407.830078,1712900.0,8396.011914000002,8391.530957199993,8344.68298350001,8152.691349683339,58.156049426695766
20131029,20131029,-45565900,0.048902864951300445,8394.849609,8432.900391,8380.209961,8420.980469,1822800.0,8396.554101600002,8396.841015799993,8357.038501100009,8158.770687250005,59.114525694947304
